VIDEO_ID	VIEWS	RATE	RATINGS	COMMENTS
HJZ5lNZ5xbo	323	5	3	1
7HKtwGhJsss	168	0	0	0
_MPGLv9G9Aw	22	0	0	0
SAja2j-zDWQ	69	0	0	0
1hoTN7mpFvc
U2AZ1VKhkxw	1084	4.41	22	18
TmzddNepBCQ	75	4.5	2	0
tNbGEFPWnKg	56	5	2	1
vjx-eTjDiwE	115	5	1	1
eqxCjiXGGx8	30	0	0	0
mFTh5Lm249E	405	0	0	0
X15y4LrbLHc	1977	5	3	2
dZE6FpOUgcE	547	5	1	0
ga3IShA53so	559	0	0	0
48pGMNWJqK4	737	0	0	0
o66pU7rU3Ng	297	0	0	0
qyVkOxEJB1M	237	0	0	0
7GLRXt1dilU	523	3	1	0
J5rdMJsVg4A	1266	4.71	7	9
OS_sVCJgYXk	882	4.71	14	15
Upt6fqj4izM	232	5	3	3
aaI3PD0Jb7w	9	5	1	0
tnw0BaEYtPo	218	5	1	0
-z2Wf4bufY8	238	5	2	0
Sp5TdbV-Xv8	235	5	1	2
eqpwE-tpYb8	577	4.25	4	1
iTvU2ZK5h6E	1101	5	9	4
Xn2Iy3NEm6s
zK7oGOZyQ-Q	18	0	0	0
ugFx2qgZj7M	123	0	0	0
p1Z8JQSn2MM	330	4.6	5	4
15MTbr3SZ8c	225	5	3	4
51mqxgD9qZQ	49	0	0	0
GfrNF6YRhpU	332	3.25	4	1
KEXi1mnQu_c	570	4.67	3	6
Ect37AcXN7M	171	5	4	5
GdORN3mK6AU	177	3	2	5
bg3Ut15eq2w	239	4	4	2
-1ivh2udAg4	71	5	1	0
GzLh72aiQSw	787	4.5	4	2
tqSg3a9sDR4	85	0	0	0
Qy2t6MP0NPA	135	0	0	1
62A9LLaqDRA	411	3.75	4	0
xPHKQu8vB3Y	27	0	0	2
7nwYfGySt_4	94	0	0	0
oo1VC5qKIrE	61	3	2	2
jIZ70_o8leA	89	5	1	3
Luq37vVdhjg	1328	4.38	13	4
60yln6MQbYA	19	0	0	0
kP4zgpU7hnY	5240	4.46	76	94
0InSsYy3Yuk	141	4	1	0
FnOT52AuPF8	891	3.75	4	4
X0utrSMuYZQ	169	5	1	1
smFhN8dNcnM	2810	4	3	4
aWPOadN2-lA	63	5	1	2
WSveXYfpVDY	89	5	2	1
WV7J0s6k7NI	63	5	1	1
yDNViNZtqSo	22	0	0	0
nK4UiE0C6dg	50	0	0	0
F0X2KD2c0Cg	77	0	0	1
ClEivnsM2Ug	238	5	3	1
z2_tAroKY7E	99	3.4	5	3
pvlPLW4W5FU	98	5	4	2
kR8yqgw3nPU	980	4.12	8	6
xLVTADvYXcc	615	4.71	14	9
39A-XKcmr7k
P_Hd5nhFRpI
qyvJjAAwS_o	995	4.67	3	1
dgkAMnxIIUo	367	5	1	1
2KP7JkckW5E	612	5	2	0
X_3WpdloAfs	336	5	1	0
msCHbbJg48E	112	1	1	1
yYYlqXg-Lg4	183	5	3	3
Xa1-XCwP464	170	5	2	0
yWYHcVl3KPo	11	0	0	0
JPR1KK-HuNQ	681	3.67	6	3
DzAC3aw4KHI	110	0	0	0
3LmCrfbTXvU	87	0	0	0
3rPa9qdLmMw	423	4.5	4	1
1zRZE1cJhkE	122	5	2	2
icrVmyxCX_I	13	5	1	0
tgMpqUu7snE	297	5	1	0
SDPHmj9U3ow	2667	4.22	9	2
4WQAOTa6Njk	1012	4.86	7	0
dZL5d7Px4mM	844	5	28	18
KHoRzoIDY1k	554	5	5	0
JCQcXGej4aw	2643	4.64	14	4
Vb0ITom1Rqk	404	4	2	0
On_VbsKZ8Ko	1489	5	7	2
okGmTuo8XCo	1015	5	6	2
Ki5kVER9i4U	765	5	3	1
KVWz1tlCakk	573	5	1	0
H-MoOdoA8Bo	442	5	2	0
ULG3fkF_T84	92	0	0	3
qv439CddnSo	40	5	1	0
nzoZp-wMB9Y	179	0	0	0
jPhkGA5jDcs	28	0	0	0
RMlusblazZk	24	5	2	2
E3yMJfBn1rM	6	0	0	0
XecmATsTIT4	148	4	1	1
abk9REQiNfo	278	4.5	2	2
3TFZjJ8GfVU	401	5	3	4
xETygW4OgKM	31	5	1	0
UYX2eHJwIto	105	5	3	1
Xu2vv3npMHE	69	0	0	1
GOlyhrKL3lw	32	0	0	0
cacbhx-vxk0	1559	4.47	15	15
l4uTApsP4I8	352	5	1	5
F8cxy6YbSPw	112	5	5	16
GfS3CcRqzlk	82	5	1	0
O3q4_a3sdXE	171	2.17	6	4
MSbtQRWwk8Y	98	5	4	1
fLMsJrJqT1Y	28	0	0	0
DvtnULnr088	167	0	0	0
BP7m8lJwL_g	1351	4.93	15	6
ryRyD2I4E-w	456	5	2	4
b1LBXrFpVQU	93	0	0	0
5Z6Guw_GYn0	117	5	1	0
nB1Eh_cWOvg	213	5	1	0
Wl29_-6SE_0	144	5	2	3
qOcJHvG7F8k	139	5	5	3
hUzNcVDy6JU	303	5	2	1
SPmcCHEa_q0
ASv-FMhtj0c	47	0	0	0
NVbZhlr7fB4	54	0	0	0
wOAulAiFzOE	609	0	0	2
2PT6iZpe3f4	6	0	0	0
Ue2FW2P0xAc	23	0	0	0
jwb4HwpCwto	86	1	1	3
IOif59aPnhc	34	0	0	0
avuKgB75I5o	484	5	4	0
WG-bcZTCjWU	5105	4.89	9	5
uKbfpU2pmHk	2252	4.94	18	6
uQ3w9yAmjQE	108	5	1	1
CedVh_xyRLY	752	2.33	9	11
SZzUaeH5SSU	34	0	0	0
ByZQerl58Xs	392	3.75	4	2
wUVGlc6c6BM	90	0	0	0
yzN7egeJros	559	4.86	7	3
8cDFGjZ0gXs	119	5	2	6
5FSLorU-8KM	74	0	0	0
y-eseah-iAs	43	0	0	0
If_MpnMvDfo	250	0	0	0
N6kkjGRD-lQ	246	0	0	1
MOa0__v4_48	153	3.67	3	5
a9JdqogFn94	239	5	2	0
0XUMt4qRmdQ	201	0	0	2
Oi2gzpPO7UA	241	5	5	0
Z2HCKuQe__o	19	0	0	0
_l84WZwD_xc	46	0	0	1
TM3YpETX6V8	575	5	6	3
uWaTrsXX-Pc	780	4.83	12	9
7aVne83qS_I	58	0	0	0
UXER2PbFv0E	402	4.5	2	1
kycGQcIc00E	25	0	0	0
BuaUGNbdjII	34	0	0	0
X4GW9WMp6Ko	239	4	1	3
peoM2ULFyJY	90	0	0	0
D9jWtuciSVQ	94	5	1	0
1XURTNvHopc	32	5	1	0
kj-g3jlJbmQ	75	1	1	0
t-DbNV1zYEg	222	5	1	1
s5RWllvmUxM	489	4.33	3	5
KoNFKAr3vi4	5606	4.33	12	5
R6dNem4oek4	532	5	1	2
MDQmFo5kao0	95	0	0	0
KZ_CkdtdEio	367	4.5	4	2
TvRnPpjKXbA	168	4.8	5	3
4CjOuC1pZ0U	601	3.55	11	13
Gp7OhaXkgK4	969	3.33	3	0
PpVOG_M3deA	1554	5	1	0
YgYSps-4AmE	945	0	0	0
WKJKWTCZA5U	91	0	0	0
qHqgrCT2oqo	64	5	1	0
tYxmUBsgB-E	31	0	0	0
oDCH1kpaxoM	72	0	0	0
WEB5j6BWYOU	53	5	2	0
s89jv3U6--8	34	5	1	0
nVO1WPycpnQ	32	0	0	0
xdh7hUMBTrg	27	5	1	0
vci2kl7q7dc	61	0	0	1
7vD-DjBJxvI	189	3	2	0
_oqJf92P-1s	262	5	2	14
1Skjkm_s7Vg	115	2.67	3	3
1CTl06QxT8o	617	5	4	0
J-XZcI1nENc	555	5	4	0
EY1-xXmWxvE	47	5	1	2
AnMiReafiXU	99	5	1	0
8VlCX6tc7gs	210	5	3	0
pe0Wces7bAo	106	5	1	0
Kk7CQrkkaOg	83	5	1	0
1jmza-hvIOc	170	5	3	1
x8GZDgRBCa0	75	5	1	1
kof4FuZfV7c	513	4.3	10	9
x2ehBfB_mHc	2836	2	2	0
UqJSzLZlzq4	40	0	0	1
lXDc6oQFtM8	66	0	0	0
uUrOUKRm1aA	14	0	0	0
W0KF6Rd8164
Kqzq00prOzI	167	0	0	1
rSAp8ERZoMI	7	0	0	0
lrybE_6VXYQ	90	0	0	0
rm-nCsBfnWM	103	0	0	0
OHoOy7oGy1g	60	0	0	0
8k4Xdi_FDkI	18	0	0	0
iaxzCaaNrbk	274	4	1	1
YRakzf630Ic	26	0	0	0
acLgvpNDd0E	1479	0	0	0
KES5-gXE-oY	37	5	1	1
q69LXIQv09w	33	0	0	0
XF9D_XsbNY4	20	0	0	0
r1VveUEah78	104	5	2	0
3maBTk91vXM	37	0	0	0
pAQRQC_-7l4	92	0	0	0
I8bcjXqU3NM	154	3	4	3
E5kZsahmQ5E	45	4	3	2
0PPbvEvSQHI	92	5	2	1
w4m9aI5JgTw	32	0	0	0
h46n9-mtixk	285	4.5	2	0
4Gq3jLhjQm4	1315	4.79	24	8
YqPqmEwnFIE	474	5	1	1
vdG0LjK2DOE
QELY0dqxiZQ	317	5	1	0
2fkVkUaf1BU	469	3.67	3	2
UFIEJVlsntg	220	3.6	5	5
L8t82VzZfZI	65	3	1	0
kWgKvTPMif8	89	0	0	2
VflKiZzb4h4	1134	5	3	1
4HVmQVekCkY	463	5	2	2
je0rAJ3IiQs	1297	4.8	5	3
V-V33kiYvsY	385	4.67	3	1
Ms7M-TCqmio	1695	5	11	4
SPLqnKDvh3k	230	4.25	4	3
2OfkGNdwwJw	129	5	1	0
CPO7_np9QzQ	318	4	1	0
Q-RUTdGn4T0	123	3.5	2	2
HsZk87Sc4L0
ojX6kYwYaU4	16	0	0	0
pX2ybawIJY0	74	5	1	0
cbe6UrGTHQE	539	5	5	3
1AVjbvGjIQA
rwtZ1cJenoY
4wlB2zdyKwk
HMgEoQCzFK4
6uh9QxBBJVc
zaf4rt-nkAM	22	3	1	0
ELf7mK8zo5U	59	4	2	2
p49cEy8shhY	99	5	2	3
3m5YBPSkHLc	330	0	0	2
TXHu97fDh9E	336	5	2	1
kqJ1QqvMl68	227	5	1	1
dWecxoEyxH4
2asatN6BFwY	423	2.5	4	4
q7wW4uL0jFs	61	0	0	0
07tmmakavi8	10	5	2	0
Rw5WpBfQFbY	824	5	4	4
9h0wikk4wW4	761	4.22	9	8
nFtR1f5Lxzg	202	5	1	0
kFdR-EsQO-4	40	0	0	0
LNIwYLF9Ce4	787	5	5	4
SnGVzWV6CtE	77	4	1	0
5QNPMO13MsA	38	0	0	0
Gnxk01P0wCA	11462	4.6	10	5
pDX3WX7i6s8	79	0	0	1
nR35yxOqxOs	180	5	2	1
sOfojNaHnd0	81	5	2	1
22fT1xQoBxg	785	5	1	0
JWgjLlNdw8A	1090	5	8	3
zJI-8cg5rZE	548	5	5	1
eQamfwL30KU	503	5	1	1
ZhrHUALiFTU	540	5	3	1
lsDbdczx3os	1126	4.86	22	15
wRrt5BoBR_Y	395	2	3	4
cZqlIH4o814	166	0	0	0
NsJpccglVmI	58	0	0	0
xgVhyPYxkq4	55	0	0	0
RhnDD5m8sZ0	104	5	1	1
-GmRb7uVavU	10	0	0	1
0aMV-0OFVWk	62	0	0	0
Ip1A4I8Fcpw	131	5	3	1
WAQHPWSR4rw	15	0	0	0
wLJ1KZ7jpOc	198	5	2	3
VB-7s6DmxQE	136	0	0	0
f5HqnyLQujk	27	0	0	0
BMMlye_On0M	3	0	0	0
pHiHKPoGtwg	1114	4.67	6	0
gY4o73IYlFQ	891	3	2	1
ouMeojKqpOs	45	0	0	0
Z0Icipf8O1c	19	2	1	0
Xt73ddIW4lg	937	5	1	0
MCYfdMwPBi0	113	5	2	1
McR4Eqevvwk	342	0	0	1
CBlWJ7Wh5mA	643	5	10	4
W04nIUBvEgg	12	0	0	0
fLIfBBBHP9M	106	0	0	0
LPyaF7_iUTA	2997	4.85	13	3
7rLNZw5F6SY	92	4	2	0
Xb0jRuaTNz4	773	5	2	0
_gmfHWgdJfE	105	1	1	1
BFnLTRYwmCM	120	0	0	0
FBG1vEjNxXM	142	5	1	0
QWMn32lmRKs	59	5	4	1
vf9ovprFJao	263	4	1	1
Ck703iEMo-w	1742	5	18	14
jbpkZkrIerU	26	0	0	1
cLcSGO7vZAA	172	0	0	0
xGPoL2rIC5I	242	0	0	1
IZiVBqif_-k	896	4.9	10	3
ZcLlT-ksxMA	744	5	9	5
QOfm5QwMfXg	384	5	8	1
BbilHVVO9ZA	105	0	0	0
KflA14aKuCE	21008	4.89	18	9
IRxW4TzElGk	18	0	0	0
dlyQbOCxjoQ	235	0	0	0
bGltk8hzQVU	62	0	0	0
tQjZxsuSfwc	120	5	2	2
q0wNpf3CWQI	3580	4.71	21	8
AK2LPUgKIH0	2940	4.94	17	4
0o-4Ap_RnKg	2738	5	19	11
AfLeyn35gtY	2847	4.93	15	5
4TmSsKLRfdU	2871	4.86	21	4
g_YkhLZElVY	301	4.33	3	0
cVxjDcci2CQ	218	5	1	0
cnHIr4_GQLg	1429	5	9	2
4B1PCan8lsc	1214	5	7	2
lGMP-GEMDX8	177	5	2	2
WJQEaEsrVQM
7-wITGLDgyE	643	0	0	0
TVc4-G2QjQY	990	5	5	4
tKQhXOIX644	525	4.5	2	4
iD9OP2IXiMk
b8h758HKWP4	9	0	0	0
UFbthhNG4l4	369	0	0	3
zrZIIpULlao	140	5	4	1
_ByZTGkqP1c	250	0	0	2
8R5A2524pKg	165	4	2	0
N5yHgxv8aRQ	179	0	0	0
R3U87rYisjU	257	1	1	1
iFKmC4QWGds	4	0	0	0
w-tSIGnUz0E	2	0	0	0
C_NTy_b5Lsc	36	0	0	0
0t9xQ5tm4V4
vu85E6cvyOY	793	5	5	1
QtQnXA1KKMY	600	4	2	1
I7_Old1Ntuc	289	4.33	3	0
_3K6WAVOAYk	59	0	0	0
4un_ZQXyP_0	86	0	0	0
XvG8glaTnow	20	0	0	0
HSRV5xwf-Pk	5018	5	3	0
cwP3fzPyuU8	32	0	0	0
Np_RZkVUyEE	13	0	0	0
g-_t7Ni4nno
Y7l3GWHT7Go	5	0	0	0
qXSF43CDLe0	3195	4.98	52	21
ek5kIt2IRxE	973	4.52	27	15
4d0MCnTN1PM	114	0	0	1
255L1DqPgDA	10	0	0	0
XiNOb1iIMkM	10	0	0	0
UazGLYJIcys	70	0	0	0
q2z7v2GaGf0	57	0	0	0
gxp73tirVzU	36	0	0	1
d12KPLv7qKU	43	0	0	0
2g6esaVO7cU	532	3	1	0
0O1Wm8j2mas	19	0	0	0
6ECgGuaO5iI	102	5	2	0
RyGhZCwIwh4	5	0	0	0
K6nYU5DyK0o	4	0	0	0
tVb9rXD4PvQ	1	0	0	0
r_jIM81kvnA	3	0	0	0
t-Wj1IYQsCE	5	0	0	0
9eANcCaogTc	2423	5	2	0
MDlyYD35JS8	675	5	1	0
QMHxr-lIKHQ	38	0	0	0
3OH8w-DyJyE	231	5	3	2
M6Ea0Po8fmg	279	5	2	0
fytL6PE_qHQ	185	0	0	0
BJZpRVTRHHU	175	5	2	2
uZVDRFjsxVA	182	3	4	1
o7UqGACIb7I	796	4.57	7	11
SdQJumwLH2c	251	0	0	0
6uDfm4ekpZQ	78	5	1	0
jBIxlti5a2Y	511	4.92	13	4
-YIvuW8LHsQ	40	0	0	0
O55J8oP5tug	183	0	0	0
amCRFC6D8js	105	0	0	0
7Vk4qiOsjXc	83169	4.63	83	55
amgsE3rxJgA	39	0	0	0
J9mkIAl27AE	43	0	0	0
tyMsXtcznKE	10	0	0	0
MGk6fKlF_uM	591	0	0	0
hZpRQ2hlY0M	2693	5	5	0
BBlScWYclCw	2397	5	4	1
Z6rZB0WGNEo	1690	5	5	0
w2TUrOoPaGI	1531	5	7	0
DGQzXkkfIhs	1797	5	5	0
QrN-nDKlQNc	2988	4.53	17	1
LTJy1Iz7TDE	2050	4.56	9	1
z2My0G6FhOk	22	0	0	0
Hn8ETYOPy0w	119	0	0	0
rvl0XjdgFJA
i389qkj1gZU	303	5	6	3
MyI5goDC77o	303	5	1	1
2DgqBK7io5c	619	5	3	1
RoZwMnEI4Rk	556	5	2	1
2OdWQulz06s	491	5	1	0
fI1j0_z2AgM	390	5	1	1
3gVsif-CzYA	433	0	0	0
9Ef9oWAuFpQ	47	0	0	1
W73mNcD_XEI	684	5	3	2
aHjAeqNTm3M	199	5	2	1
OnPqsa5QD-4	377	4.17	6	9
UM6rEP40TJo	229	0	0	0
vNtlx9hyBWs	139	0	0	0
dc6VXMUoG50	40	0	0	0
xUKSWswIUO8	22	5	1	0
jTkBeQOtb_c	95	5	1	0
50XIvI6vM7s	21	5	1	0
wjW75ll8ZGM	312	5	2	2
0gybVGWgdPw	247	0	0	0
b1hVYDByx7w	224	3	3	2
c-xv6H3iFHQ	160	1	1	0
B1JQ6qtv8ts	54	4	1	1
jmWEPXIXzzQ	581	3.5	2	2
OIdexnQKPEU	490	3.25	4	0
rzaa1EeN_Dg	14	0	0	0
zesovcSI9hE	25	0	0	0
BjLoA3s6rPw	27	0	0	0
6OJk8SJ_FNQ	783	5	2	0
oVk324caio0	165	5	1	3
UoVJ2QLdSrc	336	0	0	0
XgvLOo54dFo	44	0	0	0
PsPdzPxzLXE	674	4.86	7	6
VlBE3-eDJbQ	73	4	2	3
L8Kp8ZxX4os	19	0	0	0
yK8k8aANlss	833	5	3	10
FGSryByJpXQ	529	4.2	5	1
iouYldXz5iY	391	4.43	7	5
h7Dx7wNs9io	1406	3.86	22	14
EuSavTFQ4Hg	319	5	2	1
1kV8CpmNrh0	935	5	4	1
WEX9F9-8I48	130	3	2	2
iYoPbzNTXc0	4459	4.26	19	14
SKS-pQMZAag	359	4.71	7	2
IO7fFAR5RP4	564	4.11	9	0
gqss_G65_Ow	882	5	32	12
coR63HubwtM	261	4.67	6	4
wraO4dSAaP0	1135	5	5	3
Yl9WG29jjIg	69	0	0	0
rkqh6RUKMdw	227	5	2	7
t-bLd4wt050	1314	4	6	8
EE33Xr19-Po	614	4.8	5	2
_AMYeZiYZX8	220	5	3	1
u4dVmXB6kDE	1024	5	4	1
9GQyVy73aZs	95	0	0	6
45oJQd55j0k	39	0	0	2
mauVhYoCl0c	50	5	1	2
JIG5XBvy2Lg	129	0	0	3
4AmMgrW1zuI	152	2	1	1
Zswo5Uda_9o	147	5	1	4
97WN2n--Q10	394	5	1	0
NR6iDRuYQNE	161	5	1	0
9bCMAXVK8hY	79	5	2	0
RHLXDDfYn_M	421	5	1	0
4NgKDApaZEU	542	5	2	0
5UUCppQeIxA	290	5	1	0
AssYbVi6BOg	233	5	1	0
7x2nk2pZyxQ	64	5	1	0
AVt0ErFckCo	63	5	1	1
9NUBqtJF8Lw	96	5	2	0
a6Q_YvGj0Dg	48	4.5	2	0
TFgfUJosOTs	27	0	0	0
jcmo1oCk2uU	107	3.33	3	3
jct0Hs6_2lM	826	4.9	39	14
zBfpV6Nga5k	294	2	3	4
WUxBZU8nYA8	124	0	0	0
QAwnLkryhBU	250	5	1	0
URKO8tTH7AE	427	5	12	1
YKYq071mz0s	232	3	2	2
uEWHcF-LPOw	1144	5	1	6
G_f22hiXLPQ
XqR0Gfx-DJE	187	0	0	1
a-Nz_z-tTj4	506	4.33	6	0
G1xpiAUimkg
QYkOg81nMqU
cyVCMV-4Yfk	2399	4.44	25	15
dWvzC1gzJBQ	111	3	2	3
ufGkEqp1MPw	446	4.17	6	5
NE97_sJDQOU	274	5	2	1
d963IRunhBQ	366	3.8	5	1
hIER4cKd7wM	198	5	1	10
ptjd2xCVBXM	11	0	0	0
Bc-YeHdjLKU	18	0	0	0
7dbJi6XjnTQ	18	0	0	0
d6ouuMXtn1w	7907	4.56	9	2
_Q1ZHgQm0h8	37	0	0	0
MAolsV5Uulc	168	0	0	0
VEisdOzJ1LM	4444	4.97	30	17
IHe62kdLkPM	142	0	0	0
0oa935SsJw0	89	0	0	0
UgYlVB4KqAA	102	0	0	1
H8BHzN-kqXc	97	0	0	0
39UtzTbkdx4	15	0	0	0
wqXRVaKj9Os	30	5	1	0
d4A6pO8ArKo	42	0	0	0
RoyptFIYijU	17	0	0	0
GppIJKDmGzs	69	0	0	0
T9SzO-RNXGA	164	0	0	0
TLBOg7tytQM	78	0	0	0
AgVQUIBeB6w	23	0	0	0
N9foXoWPb9I	1032	0	0	0
e8rmoPPkToo	596	5	1	0
Msa48dkIYyQ	239	5	1	0
NagMcukILDM	179	0	0	0
aZzjSOWJbkE	183	0	0	0
ICW_iDBQ28U	87	5	1	2
TIDbyKF5x2Y	14	0	0	0
irkrsRapHJM	356	1.71	7	2
j68MKLgpmO8	232	0	0	0
YDmYbI8kPVY	1848	3.73	11	9
UZXb53KKv58	1697	3.25	8	9
0YOvYW8qNxs	33	4	1	1
svg2V9lx_l8	349	3	2	0
Z7w_hSQSs_Q	128	5	1	0
hljFWuN3lFI	778	3	2	0
vBOdv1s-ky8	39	4.67	3	3
ag7FacMFpgY	19	5	3	1
ArOd-Cp-1hQ	1252	5	7	8
VXPDAO8Pt9Y	1170	5	8	2
ij7MHm8bJ0c	1389	5	5	0
u294DxWa17E	313	5	3	0
mmGnorq70hk	510	5	9	3
hwynxBOyMJM	38	0	0	0
OU_ffSm5G2o	196	5	1	3
TaU92pnvQ28	58	0	0	0
lGZtPFW2Q2I	398	4.25	4	0
3j7ws1E1XGY	177	5	4	1
9tvUIFI27w0	70	0	0	1
UdVxepvCkJI	118	0	0	1
U7JsGGGfUlI	331	5	3	0
TtTo_o5TQY4	145	4	2	1
BCbWgpSv56Y	278	4.8	5	1
q3468GdbSh0	303	4	4	1
dzbwY5UaCWU	82	5	1	0
O8nO3oRwWjo	66	0	0	0
k0SW6rqFUjI	39	5	1	0
v4f_r7JyaYk	29	0	0	0
jysd8vnH3_A	26	0	0	0
VwNMC65Us7o	35	5	1	0
AP4GpjwXgo4	154	5	2	1
GLRPzseoVyI	166	0	0	0
IJ-SDGWWgDI	259	0	0	0
ukOqTe7WO88	81	3	2	0
iaZA4PfcTco	126	1	1	0
HDNmjXJcrdQ
Vp752CrrgJ0	89	0	0	0
oKrP7UrCCk0	354	5	2	0
XY2arILpBYY
sQPgCLCsOgI
1u2ujBoiPGk	87	0	0	1
XEbTn9hZaqM	83	0	0	0
Gs2Hdg4-yHw	181	4.5	4	3
Huoej-A-IjM	46	5	2	0
LLX6BpJA1O4
SEhm8NM2dtA	5	0	0	0
I26dBXNeWnk	4	0	0	0
GpxbEtnbyUg	2	0	0	0
RK9ZTFYNJSc	90	5	1	0
Eez_QaRBqmg	3258	3.75	4	1
eVWXhOEdAqQ	1703	5	4	1
BrHA--Ojfhw	1093	5	6	2
adKGo95iozo	352	1	1	3
0ZMgkDDZkvU	3074	5	14	7
6fB3gh-ya6I	1737	5	11	0
YbHScPK--58	2110	5	13	0
e2RhMoLUDdU	1703	5	13	5
5IdVqbRusiw	1730	5	8	1
vdQcKCyqbHc	3085	5	14	2
uhE3crfkJH4	1970	5	9	2
I4IGNOcaTHk	297	0	0	0
dUBQT9u_xXg	2675	5	14	7
k00staaGqd0	1987	5	9	2
Cg52C-no-C4	1488	5	6	2
VDc4ZPoLoC8	1570	5	13	0
w48mTYPtb28	2181	4.73	15	7
oP-zw6GPZMM	122	5	2	1
YQI6k_V0lvg	488	0	0	0
AEg_Uk2dTwM	185	4.83	6	4
AE5dTIQP71Y	201	0	0	0
BczzKAvJkrU	122	5	1	0
7rY7gE3CZ40	161	5	3	11
8gV2fys1H5E	66	0	0	2
XkbZPz5TIMA	137	0	0	1
GIGE2w0bPiI
CVGLUit5BEc	179	3.2	5	2
2epWP4PXWZs	429	4.5	8	2
0YgrVlJhYBw	967	2.83	6	3
tQtgxxmi4gc	201	4.5	2	0
B_94Xz66VAY	184	1	2	3
KiJ51n3IcfA	148	3	2	3
MLZGgHDXqUQ	3191	4.86	7	4
fOJfoO7JXDo	542	5	3	2
8OCVp2NdBXw	37	5	4	4
uWvq4fUiEtk	38	5	3	1
eHQU0GqEDCw	155	5	3	2
SYpcTCqC3lc	34	0	0	0
QXafeZpF3o8	43	0	0	0
DgG5UJdrYWM	878	0	0	1
AAVOWwA2T0o	53	0	0	0
7bvEITnEq4k	134	4	4	0
TS9ig13jQ1c	6056	4.79	24	14
jkDUpSdEvbE	199	2	1	0
_EgFv9GEEpc	455	5	3	2
7ip0lpw03aI	201	5	1	1
vGznqdlIMQU	381	4	1	0
eIzSTNhXmg4	2006	1.5	2	0
O1rrzMpJpKE	5250	4.53	17	10
o5JmPsGNbZ4	586	5	2	2
aQnK_9KO420	1361	4.56	9	1
_21b7mdJz2M	5508	2.32	100	114
FGqbXQ38jvU	412	3.5	8	6
5w10sIg20pM	217	4.2	5	8
dH9Rj0NQvOQ	1320	4.67	3	6
-rwy65J5hyI	63	5	1	0
CmIpaS7Y9qc	57	0	0	0
_1ktTeYkj64	25	0	0	0
9mVk36qSr70	26	5	2	0
g532_j0swjc	52	0	0	2
V2OapITmirM	29	0	0	0
Ahq7ZoqwcUs	354	3.67	3	23
P6wjBRfQLiE	2009	2.34	32	29
MhOSbnCJDfw	179	5	1	0
aeDr2mvZcbE	61	0	0	3
9hWe1MUK9rQ	42	0	0	0
t_WzWdqF0Ww	8	0	0	0
w_hKRa_w6zY	275	4.67	9	13
ZYteGEVp0KQ
Wo1HoNcKB0o	169	0	0	0
f7Xhi4MZJl8	127	0	0	1
c-hkdnSZHMo	370	5	1	0
XD6SCHGZHa8	62	0	0	0
m1QbDXKCS9E	112	3	2	0
2K3vM75FwTo	23	0	0	0
Mt47U-dTlQ8	195	0	0	0
KCTEAqgjVi8	48	0	0	0
oCjwFCvKyqg	5	0	0	0
Q4qJOYKHEF0	609	5	2	1
0LUgqah6mhA	451	3.29	7	4
-rvEQ9TRl2s	58	0	0	1
l_K5QAnBNqc	80	5	1	0
K_5luiHuRz4	35	0	0	0
x4eRGbJk4e8	1163	3.67	3	3
SvzREjeakrA	20	0	0	0
lJ82waZg-xQ	108	1	1	2
BPYSrJFAgFU	57	0	0	0
fhGABsdkri0	1678	0	0	1
S09KjyAP5DI	238	5	1	0
Qgdz-Fk9gSg	682	5	2	7
CI3qMQdI-A8	6	0	0	0
WTLt4bqRS8U	46	0	0	0
Rpca34FcVck	17	0	0	0
kmplYIrYvz8	410	5	6	4
UwUtwRiB_68	2223	3	8	9
xAD-CxdfxcA
ks77AV_OTZs	122	5	2	6
r_uVC4gF0lw	614	5	13	30
j1jeJ8HlaU4	1787	4.66	47	16
WWcFoTD1AZU	10	0	0	0
ut4hcw4Mxw4	1493	5	13	0
IrE_xgBGIRw	1306	5	7	2
oyMn99_nD2o	631	5	7	4
MDjOmRVMAMQ	1462	5	11	5
B-lglzKMqe4	2552	4.6	10	4
nEmonMS3KOk	328	5	3	1
ezFsQ0uVxHI	367	5	3	0
lM_FlcZrymA	2343	5	18	6
E2N-WUeHwRo	1025	5	4	7
G6HlkDTHBas	518	2	8	0
ZJ0gCte0onw	108	3	2	0
RLmoHvE0v4Q	456	4	2	2
JLwy0Y-Z1ro
eyJD_Km9pEo	22	5	1	0
avgQpjM9X6Y	2880	2.71	7	5
O6nHwWZyQJo	90	5	2	3
dlOS-FNSDws	2366	1.25	16	22
RJrgvIVE3dg	9	5	1	0
lzuc0WnwsNA	102	1	1	0
RgA_z3DXfFI	775	2.33	3	1
D_ls1GxoCMo	1245	3	4	2
KkbicaHzd2M	675	3	2	1
dS9N8Fg7tMo	123	2.5	2	0
rT1s4eR5L74	330	3.5	2	1
tN_-gX-KO7Q	173	0	0	0
CCyLwFJKdco	31	0	0	0
Up79LdOJICk	55	0	0	0
Sy_Im5HAxVo	55	0	0	0
pE2Nk02_y1s	55	0	0	0
SNtto54ACUE	38	0	0	0
1K7LH4h60Fg	42	0	0	0
vcfIGtXJqo8	75	0	0	0
ozdNtkQzhhM	40	0	0	0
iG0y2fw9auY	212	0	0	0
N799sE60tKI	11	0	0	0
ha-iNcqZzZo	73	0	0	0
ZvRRmZ5G8p4	40	5	1	1
